ticket_id,customer_id,created_date,issue_type,priority,channel,status,response_time_minutes,resolution_time_minutes,customer_rating
3991,7393,2023-02-24 08:00:00,Технічна проблема,Високий,Phone,Закрито,125.0,97.0,5.0
3992,3702,2023-08-19 20:00:00,Доставка,Низький,Viber,Очікує відповіді клієнта,183.0,,
3993,8134,2023-04-18 06:00:00,Повернення,Критичний,Viber,Закрито,180.0,1440.0,3.0
3994,11685,2024-03-24 08:00:00,Питання про товар,Середній,Phone,Закрито,216.0,228.0,5.0
3995,4987,2022-12-31 05:00:00,Повернення,Низький,Viber,Закрито,30.0,1410.0,3.0
3996,5509,2024-05-06 18:00:00,Гарантія,Середній,Email,Закрито,120.0,795.0,1.0
3997,11420,2023-05-20 13:00:00,Повернення,Низький,Telegram,Закрито,196.0,747.0,4.0
3998,8686,2024-10-27 02:00:00,Повернення,Середній,Chat,Відкрито,,,
3999,6883,2024-08-17 06:00:00,Питання про товар,Середній,Viber,Закрито,97.0,752.0,5.0
4000,4030,2024-03-26 03:00:00,Питання про товар,Середній,Telegram,Закрито,89.0,1038.0,1.0
4001,14787,2023-12-27 10:00:00,Гарантія,Середній,Chat,Закрито,118.0,914.0,1.0
4002,491,2023-07-20 09:00:00,Повернення,Низький,Telegram,В обробці,21.0,,
4003,1101,2022-07-28 10:00:00,Доставка,Середній,Email,Закрито,122.0,1025.0,2.0
4004,1857,2023-10-10 10:00:00,Повернення,Високий,Email,Закрито,37.0,291.0,2.0
4005,1426,2024-03-01 15:00:00,Повернення,Середній,Chat,В обробці,218.0,,
4006,6154,2023-10-24 02:00:00,Технічна проблема,Середній,Viber,Закрито,68.0,106.0,1.0
4007,9432,2023-01-31 04:00:00,Гарантія,Середній,Chat,Закрито,80.0,64.0,4.0
4008,108,2022-09-22 08:00:00,Технічна проблема,Критичний,Telegram,Закрито,56.0,566.0,4.0
4009,14754,2023-09-20 13:00:00,Оплата,Низький,Phone,Закрито,221.0,849.0,1.0
4010,11529,2022-12-24 16:00:00,Інше,Середній,Chat,Закрито,29.0,637.0,1.0
4011,14618,2024-11-20 23:00:00,Гарантія,Середній,Chat,Закрито,198.0,77.0,3.0
4012,6063,2024-08-10 11:00:00,Гарантія,Середній,Phone,Закрито,75.0,1439.0,2.0
4013,9326,2023-01-02 09:00:00,Гарантія,Низький,Chat,Закрито,193.0,1135.0,3.0
4014,6079,2022-02-05 01:00:00,Гарантія,Середній,Email,Закрито,35.0,661.0,4.0
4015,10745,2024-06-26 13:00:00,Доставка,Високий,Telegram,Закрито,189.0,54.0,3.0
4016,4045,2023-07-30 07:00:00,Гарантія,Середній,Chat,Закрито,84.0,1308.0,2.0
4017,13033,2023-06-19 22:00:00,Інше,Низький,Chat,Закрито,78.0,337.0,3.0
4018,5873,2023-02-10 18:00:00,Доставка,Низький,Chat,Закрито,70.0,1206.0,3.0
4019,929,2023-11-17 09:00:00,Технічна проблема,Середній,Email,Закрито,112.0,1386.0,3.0
4020,5766,2022-02-25 10:00:00,Гарантія,Середній,Viber,Закрито,110.0,938.0,2.0
4021,4413,2023-03-28 23:00:00,Доставка,Низький,Email,Відкрито,,,
4022,12575,2023-02-09 08:00:00,Доставка,Середній,Phone,Відкрито,,,
4023,14426,2023-06-21 19:00:00,Технічна проблема,Середній,Telegram,Закрито,195.0,1203.0,2.0
4024,3371,2024-03-22 09:00:00,Питання про товар,Високий,Viber,Закрито,196.0,896.0,2.0
4025,9086,2024-06-23 19:00:00,Інше,Середній,Phone,Закрито,229.0,804.0,1.0
4026,12700,2022-11-14 04:00:00,Доставка,Середній,Chat,Закрито,209.0,480.0,4.0
4027,1409,2024-01-27 08:00:00,Оплата,Середній,Viber,Закрито,183.0,747.0,2.0
4028,10787,2023-04-14 03:00:00,Доставка,Високий,Phone,Закрито,150.0,308.0,3.0
4029,14024,2023-07-21 19:00:00,Питання про товар,Високий,Telegram,В обробці,72.0,,
4030,13642,2022-08-05 03:00:00,Доставка,Високий,Viber,Закрито,217.0,951.0,5.0
4031,12228,2023-09-29 15:00:00,Питання про товар,Середній,Chat,Відкрито,,,
4032,11088,2023-10-09 21:00:00,Інше,Середній,Phone,Закрито,132.0,1161.0,1.0
4033,7666,2022-05-02 22:00:00,Питання про товар,Низький,Telegram,В обробці,74.0,,
4034,5318,2023-07-14 19:00:00,Доставка,Високий,Email,Закрито,64.0,983.0,3.0
4035,6676,2023-09-11 11:00:00,Доставка,Високий,Viber,Закрито,15.0,783.0,3.0
4036,12820,2022-12-16 00:00:00,Доставка,Низький,Email,Закрито,27.0,806.0,2.0
4037,1518,2022-04-27 17:00:00,Доставка,Низький,Viber,Закрито,88.0,1113.0,4.0
4038,8481,2022-03-11 16:00:00,Гарантія,Середній,Email,Закрито,122.0,417.0,2.0
4039,2812,2024-10-22 07:00:00,Повернення,Середній,Chat,Очікує відповіді клієнта,122.0,,
4040,12320,2024-07-11 09:00:00,Оплата,Низький,Chat,Закрито,169.0,330.0,4.0
4041,3605,2024-12-13 07:00:00,Технічна проблема,Низький,Email,Закрито,205.0,777.0,4.0
4042,9621,2024-07-20 10:00:00,Повернення,Високий,Email,В обробці,50.0,,
4043,3348,2022-04-20 02:00:00,Інше,Середній,Email,Закрито,158.0,333.0,4.0
4044,1323,2023-06-05 14:00:00,Технічна проблема,Середній,Phone,Очікує відповіді клієнта,44.0,,
4045,11859,2023-05-30 21:00:00,Доставка,Низький,Chat,Відкрито,,,
4046,1575,2022-02-17 01:00:00,Оплата,Середній,Phone,Закрито,195.0,567.0,3.0
4047,7014,2023-08-10 00:00:00,Гарантія,Низький,Email,Закрито,75.0,803.0,5.0
4048,9569,2023-09-04 19:00:00,Повернення,Низький,Chat,Закрито,144.0,1338.0,3.0
4049,663,2024-04-10 09:00:00,Доставка,Високий,Viber,Закрито,113.0,289.0,1.0
4050,6702,2023-01-21 21:00:00,Повернення,Середній,Phone,В обробці,46.0,,
4051,5202,2024-08-25 00:00:00,Інше,Середній,Email,Відкрито,,,
4052,14010,2024-11-20 22:00:00,Технічна проблема,Високий,Email,В обробці,70.0,,
4053,13074,2024-03-26 06:00:00,Технічна проблема,Високий,Chat,Закрито,187.0,1251.0,4.0
4054,12059,2022-04-01 09:00:00,Гарантія,Високий,Telegram,Закрито,225.0,1087.0,2.0
4055,3364,2024-05-09 08:00:00,Доставка,Середній,Chat,Закрито,83.0,1001.0,3.0
4056,2395,2023-01-16 12:00:00,Технічна проблема,Середній,Phone,Закрито,109.0,1048.0,2.0
4057,4313,2023-08-25 13:00:00,Доставка,Високий,Telegram,Закрито,76.0,1239.0,5.0
4058,7390,2024-11-10 13:00:00,Оплата,Середній,Telegram,Закрито,56.0,843.0,4.0
4059,6540,2024-05-21 07:00:00,Доставка,Середній,Chat,Закрито,21.0,924.0,1.0
4060,13403,2022-01-17 01:00:00,Інше,Низький,Chat,Закрито,169.0,1369.0,4.0
4061,13545,2023-03-24 02:00:00,Оплата,Середній,Chat,Закрито,144.0,837.0,2.0
4062,14912,2022-05-08 22:00:00,Питання про товар,Високий,Phone,В обробці,105.0,,
4063,10561,2022-08-19 08:00:00,Оплата,Низький,Email,Закрито,35.0,793.0,2.0
4064,3378,2022-10-20 01:00:00,Технічна проблема,Низький,Viber,Закрито,230.0,793.0,2.0
4065,4566,2024-09-26 22:00:00,Технічна проблема,Низький,Chat,Закрито,23.0,1131.0,3.0
4066,11701,2022-11-30 19:00:00,Технічна проблема,Низький,Phone,В обробці,61.0,,
4067,65,2022-03-09 10:00:00,Технічна проблема,Високий,Phone,В обробці,19.0,,
4068,10712,2023-05-07 15:00:00,Повернення,Середній,Phone,Закрито,56.0,1395.0,2.0
4069,13984,2024-10-11 01:00:00,Повернення,Критичний,Phone,Закрито,41.0,1110.0,3.0
4070,10820,2022-06-06 05:00:00,Повернення,Низький,Email,Закрито,98.0,692.0,5.0
4071,8423,2023-02-21 15:00:00,Повернення,Середній,Telegram,Закрито,100.0,837.0,5.0
4072,316,2024-03-03 17:00:00,Технічна проблема,Середній,Telegram,Закрито,35.0,288.0,1.0
4073,13571,2023-10-09 13:00:00,Технічна проблема,Середній,Chat,Закрито,149.0,980.0,1.0
4074,12600,2024-12-20 19:00:00,Повернення,Середній,Phone,Закрито,174.0,336.0,5.0
4075,5815,2023-02-23 04:00:00,Інше,Низький,Viber,Закрито,193.0,1365.0,4.0
4076,1395,2024-02-24 11:00:00,Доставка,Високий,Email,Закрито,189.0,705.0,2.0
4077,13720,2024-02-08 17:00:00,Технічна проблема,Низький,Phone,Закрито,115.0,980.0,5.0
4078,13295,2024-05-01 20:00:00,Доставка,Середній,Chat,Відкрито,,,
4079,14637,2024-04-09 16:00:00,Оплата,Критичний,Viber,Закрито,210.0,873.0,1.0
4080,12621,2023-07-23 11:00:00,Гарантія,Низький,Phone,В обробці,80.0,,
4081,5151,2022-01-29 12:00:00,Питання про товар,Критичний,Chat,Відкрито,,,
4082,5772,2022-01-24 00:00:00,Повернення,Низький,Email,Закрито,30.0,718.0,4.0
4083,12351,2022-02-27 07:00:00,Інше,Середній,Chat,Закрито,37.0,52.0,2.0
4084,3344,2022-12-22 19:00:00,Оплата,Середній,Viber,Закрито,225.0,1425.0,4.0
4085,1816,2024-06-16 01:00:00,Технічна проблема,Високий,Phone,Очікує відповіді клієнта,192.0,,
4086,7722,2022-10-13 19:00:00,Питання про товар,Високий,Email,Закрито,171.0,290.0,2.0
4087,214,2023-06-07 00:00:00,Повернення,Низький,Viber,Закрито,117.0,261.0,1.0
4088,10135,2022-01-29 01:00:00,Гарантія,Низький,Email,Закрито,34.0,1066.0,1.0
4089,7667,2022-04-05 22:00:00,Технічна проблема,Середній,Phone,Закрито,164.0,972.0,1.0
4090,4524,2024-05-22 18:00:00,Гарантія,Середній,Email,В обробці,100.0,,
4091,2743,2023-05-27 18:00:00,Інше,Низький,Phone,Закрито,177.0,546.0,2.0
4092,10092,2024-03-10 19:00:00,Питання про товар,Середній,Phone,Закрито,150.0,293.0,4.0
4093,2953,2022-11-04 00:00:00,Доставка,Середній,Viber,Закрито,22.0,924.0,1.0
4094,644,2024-02-08 05:00:00,Інше,Середній,Telegram,Закрито,187.0,805.0,1.0
4095,6160,2022-07-26 04:00:00,Доставка,Високий,Telegram,Закрито,52.0,875.0,5.0
4096,8282,2024-12-28 00:00:00,Гарантія,Середній,Viber,Закрито,223.0,1310.0,4.0
4097,12335,2024-05-18 12:00:00,Доставка,Високий,Chat,Закрито,52.0,700.0,1.0
4098,1960,2024-04-20 11:00:00,Гарантія,Середній,Phone,Закрито,94.0,1260.0,4.0
4099,3150,2023-04-21 12:00:00,Гарантія,Середній,Phone,Закрито,197.0,1435.0,1.0
4100,14308,2023-02-02 22:00:00,Питання про товар,Середній,Telegram,Закрито,62.0,500.0,3.0
4101,1147,2023-11-04 02:00:00,Оплата,Середній,Chat,Закрито,172.0,337.0,1.0
4102,13933,2023-06-07 15:00:00,Інше,Високий,Viber,Закрито,124.0,1362.0,2.0
4103,4198,2022-09-29 03:00:00,Оплата,Високий,Phone,В обробці,238.0,,
4104,12879,2022-02-21 06:00:00,Гарантія,Середній,Chat,Закрито,98.0,881.0,3.0
4105,11060,2024-03-20 10:00:00,Доставка,Низький,Email,Закрито,209.0,423.0,3.0
4106,13615,2022-10-02 15:00:00,Питання про товар,Низький,Email,Закрито,233.0,693.0,4.0
4107,13501,2023-12-10 20:00:00,Інше,Середній,Email,Закрито,66.0,775.0,4.0
4108,8678,2024-06-30 06:00:00,Повернення,Середній,Chat,Закрито,43.0,594.0,2.0
4109,7608,2023-02-20 12:00:00,Інше,Низький,Phone,Відкрито,,,
4110,6880,2022-07-21 00:00:00,Повернення,Низький,Chat,В обробці,213.0,,
4111,12020,2024-03-01 22:00:00,Доставка,Середній,Phone,Закрито,158.0,97.0,2.0
4112,5944,2023-02-16 10:00:00,Повернення,Високий,Phone,Закрито,206.0,347.0,5.0
4113,1479,2023-09-03 14:00:00,Питання про товар,Низький,Viber,Закрито,229.0,708.0,4.0
4114,2651,2023-01-02 09:00:00,Доставка,Середній,Telegram,Закрито,63.0,1411.0,4.0
4115,12679,2024-06-29 13:00:00,Повернення,Низький,Phone,Закрито,49.0,434.0,3.0
4116,14296,2024-05-18 12:00:00,Технічна проблема,Високий,Telegram,Закрито,60.0,1075.0,3.0
4117,3265,2022-09-08 06:00:00,Технічна проблема,Середній,Telegram,Закрито,125.0,587.0,4.0
4118,12934,2024-06-08 19:00:00,Питання про товар,Високий,Viber,Закрито,163.0,615.0,5.0
4119,9309,2023-10-01 20:00:00,Повернення,Низький,Telegram,Закрито,176.0,1191.0,5.0
4120,8359,2024-09-22 07:00:00,Гарантія,Низький,Chat,Закрито,218.0,503.0,1.0
4121,1986,2023-01-10 00:00:00,Технічна проблема,Середній,Phone,Закрито,103.0,994.0,1.0
4122,6501,2024-09-17 00:00:00,Гарантія,Високий,Phone,Закрито,26.0,666.0,2.0
4123,1204,2023-08-19 17:00:00,Питання про товар,Низький,Viber,Закрито,226.0,1013.0,5.0
4124,5060,2023-01-26 20:00:00,Інше,Низький,Viber,Закрито,221.0,183.0,3.0
4125,7545,2024-01-25 23:00:00,Гарантія,Низький,Phone,В обробці,189.0,,
4126,2461,2023-09-18 00:00:00,Оплата,Високий,Chat,Закрито,58.0,1428.0,1.0
4127,25,2024-11-20 18:00:00,Повернення,Низький,Email,Закрито,153.0,577.0,4.0
4128,7088,2022-04-03 18:00:00,Повернення,Високий,Chat,Закрито,97.0,784.0,1.0
4129,8996,2023-12-03 00:00:00,Питання про товар,Середній,Telegram,Очікує відповіді клієнта,168.0,,
4130,28,2024-08-14 12:00:00,Гарантія,Низький,Chat,Очікує відповіді клієнта,144.0,,
4131,12697,2024-07-10 21:00:00,Технічна проблема,Високий,Viber,Закрито,48.0,171.0,4.0
4132,14461,2023-03-26 03:00:00,Інше,Низький,Telegram,В обробці,128.0,,
4133,3772,2024-11-25 10:00:00,Доставка,Низький,Phone,Закрито,164.0,461.0,1.0
4134,11208,2023-12-13 15:00:00,Питання про товар,Середній,Chat,Закрито,229.0,1189.0,4.0
4135,4651,2023-11-14 14:00:00,Гарантія,Високий,Telegram,Закрито,126.0,171.0,2.0
4136,5026,2023-02-19 20:00:00,Доставка,Низький,Viber,Закрито,90.0,561.0,3.0
4137,11283,2023-02-20 20:00:00,Питання про товар,Низький,Phone,В обробці,120.0,,
4138,324,2023-06-27 08:00:00,Гарантія,Низький,Phone,Закрито,194.0,714.0,2.0
4139,1189,2024-09-05 22:00:00,Технічна проблема,Середній,Chat,Закрито,167.0,819.0,2.0
4140,10927,2024-06-05 00:00:00,Питання про товар,Низький,Phone,Закрито,20.0,186.0,5.0
4141,1288,2024-02-09 11:00:00,Інше,Низький,Chat,Закрито,191.0,531.0,4.0
4142,13873,2024-09-06 10:00:00,Гарантія,Низький,Chat,Закрито,38.0,1167.0,5.0
4143,9817,2023-03-23 03:00:00,Питання про товар,Середній,Phone,Відкрито,,,
4144,13095,2023-04-08 02:00:00,Інше,Низький,Phone,Закрито,74.0,600.0,5.0
4145,5500,2024-02-03 09:00:00,Технічна проблема,Високий,Chat,Закрито,208.0,427.0,4.0
4146,11617,2024-07-01 20:00:00,Технічна проблема,Низький,Phone,Закрито,90.0,367.0,5.0
4147,14015,2024-11-06 12:00:00,Гарантія,Високий,Chat,Закрито,15.0,426.0,5.0
4148,7042,2023-08-17 16:00:00,Інше,Високий,Telegram,Закрито,10.0,1396.0,2.0
4149,9845,2024-04-26 09:00:00,Технічна проблема,Низький,Phone,Закрито,33.0,1433.0,1.0
4150,5169,2023-08-21 05:00:00,Технічна проблема,Високий,Viber,Закрито,207.0,1003.0,5.0
4151,13679,2024-01-09 10:00:00,Повернення,Середній,Chat,Відкрито,,,
4152,7041,2024-04-14 05:00:00,Оплата,Низький,Viber,Відкрито,,,
4153,14228,2023-02-08 16:00:00,Інше,Середній,Phone,Закрито,177.0,1024.0,1.0
4154,8692,2024-11-05 21:00:00,Інше,Низький,Chat,В обробці,122.0,,
4155,7109,2024-04-07 00:00:00,Повернення,Середній,Chat,Закрито,88.0,1168.0,2.0
4156,4390,2023-12-12 16:00:00,Гарантія,Середній,Chat,Закрито,224.0,479.0,5.0
4157,642,2022-05-12 03:00:00,Інше,Низький,Chat,Закрито,211.0,145.0,4.0
4158,11363,2024-06-18 23:00:00,Технічна проблема,Середній,Phone,Закрито,50.0,324.0,3.0
4159,7592,2022-02-19 02:00:00,Гарантія,Середній,Viber,Відкрито,,,
4160,4046,2023-12-03 19:00:00,Інше,Високий,Email,Закрито,234.0,547.0,2.0
4161,1311,2024-07-18 08:00:00,Гарантія,Низький,Viber,Закрито,178.0,1436.0,1.0
4162,11712,2024-05-20 09:00:00,Питання про товар,Середній,Phone,Закрито,182.0,1060.0,4.0
4163,14489,2023-06-25 05:00:00,Повернення,Середній,Telegram,Закрито,129.0,1306.0,3.0
4164,8358,2022-06-04 22:00:00,Оплата,Високий,Email,Закрито,160.0,1403.0,2.0
4165,13179,2022-04-11 08:00:00,Доставка,Критичний,Chat,Закрито,175.0,430.0,4.0
4166,9149,2024-04-24 02:00:00,Оплата,Низький,Phone,Закрито,140.0,1183.0,2.0
4167,11453,2023-06-06 20:00:00,Доставка,Низький,Telegram,Закрито,106.0,461.0,5.0
4168,10239,2023-01-29 15:00:00,Інше,Середній,Email,Закрито,229.0,1143.0,4.0
4169,10696,2022-03-18 01:00:00,Інше,Низький,Viber,Закрито,42.0,351.0,3.0
4170,2541,2024-08-26 23:00:00,Доставка,Низький,Email,Відкрито,,,
4171,12061,2023-09-24 08:00:00,Гарантія,Середній,Email,Закрито,116.0,126.0,3.0
4172,3328,2023-02-03 15:00:00,Доставка,Низький,Phone,Закрито,52.0,1324.0,2.0
4173,4025,2024-02-17 06:00:00,Інше,Середній,Telegram,Закрито,212.0,123.0,2.0
4174,10994,2022-11-23 08:00:00,Інше,Низький,Chat,Закрито,120.0,485.0,4.0
4175,5529,2023-07-20 05:00:00,Оплата,Високий,Chat,Закрито,168.0,127.0,4.0
4176,4655,2022-01-03 00:00:00,Доставка,Середній,Email,Очікує відповіді клієнта,16.0,,
4177,12732,2022-09-04 16:00:00,Доставка,Середній,Email,Закрито,177.0,895.0,5.0
4178,3393,2023-06-23 01:00:00,Гарантія,Середній,Phone,Закрито,176.0,1250.0,2.0
4179,6088,2022-01-30 10:00:00,Гарантія,Середній,Chat,Закрито,60.0,684.0,5.0
4180,9735,2023-11-04 00:00:00,Гарантія,Критичний,Viber,Закрито,14.0,740.0,5.0
4181,1738,2022-10-03 01:00:00,Інше,Високий,Chat,Закрито,145.0,203.0,4.0
4182,13068,2024-05-21 02:00:00,Питання про товар,Середній,Email,Очікує відповіді клієнта,208.0,,
4183,4191,2023-12-07 10:00:00,Повернення,Низький,Chat,Закрито,145.0,1347.0,2.0
4184,6856,2023-08-28 05:00:00,Доставка,Високий,Telegram,Закрито,98.0,260.0,2.0
4185,9326,2023-12-30 14:00:00,Технічна проблема,Високий,Telegram,Закрито,158.0,279.0,4.0
4186,3321,2022-09-09 22:00:00,Повернення,Низький,Phone,Закрито,140.0,1262.0,3.0
4187,8459,2022-03-12 06:00:00,Оплата,Високий,Phone,Очікує відповіді клієнта,58.0,,
4188,5906,2022-05-15 12:00:00,Гарантія,Високий,Phone,Закрито,71.0,488.0,1.0
4189,5654,2022-10-02 11:00:00,Гарантія,Низький,Viber,Закрито,81.0,990.0,4.0
4190,3945,2023-06-14 15:00:00,Гарантія,Високий,Chat,Закрито,54.0,310.0,4.0
4191,13784,2022-05-16 00:00:00,Гарантія,Низький,Email,Закрито,26.0,1216.0,4.0
4192,2271,2022-12-15 03:00:00,Доставка,Середній,Telegram,В обробці,46.0,,
4193,3451,2023-07-28 15:00:00,Інше,Середній,Email,Закрито,36.0,1118.0,1.0
4194,12527,2024-03-14 14:00:00,Інше,Середній,Email,Закрито,129.0,1183.0,3.0
4195,6632,2024-04-05 16:00:00,Доставка,Високий,Chat,Закрито,217.0,558.0,5.0
4196,3129,2024-10-10 14:00:00,Доставка,Високий,Chat,Відкрито,,,
4197,14141,2022-11-19 09:00:00,Повернення,Високий,Chat,Закрито,171.0,1006.0,5.0
4198,11264,2022-09-11 22:00:00,Оплата,Середній,Email,Закрито,59.0,618.0,4.0
4199,3540,2023-04-18 05:00:00,Повернення,Середній,Chat,Закрито,100.0,323.0,3.0
4200,6325,2024-01-12 10:00:00,Повернення,Високий,Chat,Закрито,57.0,1096.0,1.0
4201,9851,2022-04-12 02:00:00,Питання про товар,Середній,Phone,Закрито,83.0,1217.0,1.0
4202,13426,2024-06-13 11:00:00,Оплата,Середній,Chat,Закрито,215.0,1089.0,4.0
4203,9908,2023-08-10 01:00:00,Доставка,Низький,Telegram,Закрито,202.0,246.0,1.0
4204,3404,2023-02-22 22:00:00,Доставка,Високий,Telegram,Закрито,37.0,1136.0,5.0
4205,4539,2022-01-03 13:00:00,Оплата,Низький,Telegram,Закрито,221.0,1423.0,5.0
4206,3422,2023-06-08 08:00:00,Доставка,Низький,Viber,Закрито,137.0,1299.0,4.0
4207,8621,2022-04-28 20:00:00,Питання про товар,Середній,Email,Закрито,46.0,976.0,2.0
4208,9680,2022-01-30 16:00:00,Інше,Низький,Telegram,Закрито,132.0,352.0,3.0
4209,12224,2022-04-17 09:00:00,Інше,Середній,Chat,Закрито,94.0,1249.0,3.0
4210,1301,2023-05-28 19:00:00,Інше,Низький,Viber,Очікує відповіді клієнта,73.0,,
4211,9315,2024-04-11 20:00:00,Оплата,Високий,Phone,Очікує відповіді клієнта,166.0,,
4212,11870,2024-03-07 16:00:00,Гарантія,Високий,Viber,Закрито,43.0,1008.0,1.0
4213,9992,2022-03-18 11:00:00,Питання про товар,Критичний,Viber,Закрито,21.0,1368.0,3.0
4214,3680,2023-09-22 04:00:00,Інше,Високий,Email,Закрито,138.0,1340.0,1.0
4215,3867,2023-01-29 04:00:00,Доставка,Низький,Viber,В обробці,238.0,,
4216,6167,2023-10-05 22:00:00,Інше,Низький,Telegram,Закрито,231.0,41.0,5.0
4217,5898,2024-07-06 16:00:00,Інше,Високий,Chat,Закрито,17.0,66.0,3.0
4218,12373,2024-01-29 02:00:00,Доставка,Високий,Viber,Закрито,127.0,302.0,3.0
4219,6890,2024-12-30 03:00:00,Питання про товар,Низький,Phone,Закрито,114.0,229.0,2.0
4220,498,2024-06-26 18:00:00,Питання про товар,Середній,Phone,Закрито,157.0,137.0,2.0
4221,7239,2024-06-21 04:00:00,Гарантія,Високий,Phone,Закрито,141.0,144.0,5.0
4222,7332,2023-12-02 04:00:00,Інше,Низький,Email,Закрито,99.0,379.0,5.0
4223,2059,2024-05-18 03:00:00,Гарантія,Середній,Viber,Закрито,86.0,1144.0,4.0
4224,10067,2022-01-07 06:00:00,Питання про товар,Високий,Chat,Закрито,214.0,746.0,1.0
4225,14834,2022-11-27 22:00:00,Гарантія,Середній,Viber,Відкрито,,,
4226,8359,2022-11-30 08:00:00,Повернення,Низький,Email,Закрито,105.0,515.0,3.0
4227,6909,2024-02-26 05:00:00,Інше,Низький,Phone,В обробці,172.0,,
4228,14434,2024-03-14 05:00:00,Повернення,Середній,Chat,Закрито,100.0,950.0,1.0
4229,799,2024-07-08 07:00:00,Оплата,Середній,Email,Очікує відповіді клієнта,180.0,,
4230,4448,2022-11-04 22:00:00,Питання про товар,Високий,Viber,В обробці,127.0,,
4231,14864,2024-12-26 21:00:00,Повернення,Критичний,Phone,Закрито,21.0,787.0,3.0
4232,13628,2024-06-01 10:00:00,Питання про товар,Високий,Chat,В обробці,162.0,,
4233,2545,2022-08-22 08:00:00,Питання про товар,Високий,Email,Закрито,72.0,974.0,4.0
4234,1050,2024-05-09 15:00:00,Питання про товар,Низький,Email,Закрито,153.0,1195.0,5.0
4235,9285,2023-05-19 14:00:00,Питання про товар,Середній,Viber,Закрито,141.0,269.0,4.0
4236,919,2023-11-20 08:00:00,Повернення,Низький,Email,Закрито,64.0,328.0,5.0
4237,12127,2023-07-26 21:00:00,Оплата,Низький,Viber,Відкрито,,,
4238,4400,2024-10-05 04:00:00,Питання про товар,Низький,Phone,Закрито,111.0,1236.0,4.0
4239,1152,2022-07-13 20:00:00,Оплата,Високий,Email,Відкрито,,,
4240,14797,2022-06-01 13:00:00,Оплата,Низький,Phone,Закрито,211.0,619.0,4.0
4241,11023,2023-04-24 17:00:00,Доставка,Низький,Email,В обробці,151.0,,
4242,4454,2023-03-06 20:00:00,Питання про товар,Середній,Chat,Закрито,217.0,116.0,4.0
4243,447,2022-06-02 08:00:00,Гарантія,Середній,Chat,Закрито,174.0,69.0,1.0
4244,7633,2022-05-18 22:00:00,Доставка,Середній,Email,Закрито,52.0,645.0,3.0
4245,7263,2022-03-19 11:00:00,Технічна проблема,Середній,Telegram,Закрито,166.0,1229.0,5.0
4246,248,2024-03-22 01:00:00,Інше,Критичний,Telegram,Відкрито,,,
4247,1852,2024-05-07 20:00:00,Технічна проблема,Середній,Telegram,В обробці,67.0,,
4248,7642,2022-01-04 12:00:00,Інше,Середній,Phone,Закрито,138.0,1299.0,4.0
4249,8902,2022-03-15 10:00:00,Інше,Критичний,Email,Закрито,126.0,1006.0,3.0
4250,11789,2024-03-02 09:00:00,Повернення,Низький,Chat,Закрито,41.0,786.0,2.0
4251,6305,2024-06-03 20:00:00,Повернення,Низький,Telegram,Відкрито,,,
4252,3942,2022-08-09 10:00:00,Доставка,Високий,Email,Закрито,171.0,1439.0,5.0
4253,324,2023-03-10 13:00:00,Повернення,Низький,Telegram,Закрито,148.0,471.0,5.0
4254,1246,2024-11-23 08:00:00,Питання про товар,Критичний,Email,Закрито,66.0,373.0,5.0
4255,1624,2022-09-07 08:00:00,Інше,Низький,Telegram,В обробці,175.0,,
4256,968,2023-05-07 00:00:00,Технічна проблема,Високий,Email,Закрито,53.0,1018.0,5.0
4257,2459,2024-05-30 14:00:00,Оплата,Високий,Email,Закрито,17.0,1192.0,4.0
4258,12114,2023-03-03 19:00:00,Повернення,Низький,Telegram,Закрито,83.0,1009.0,1.0
4259,2507,2023-10-22 10:00:00,Технічна проблема,Високий,Chat,Закрито,152.0,478.0,4.0
4260,8558,2024-01-11 02:00:00,Оплата,Критичний,Chat,Закрито,68.0,406.0,2.0
4261,11525,2022-10-28 17:00:00,Повернення,Середній,Email,Закрито,206.0,1229.0,5.0
4262,611,2022-04-25 01:00:00,Повернення,Високий,Email,Закрито,39.0,551.0,3.0
4263,8892,2022-12-03 14:00:00,Питання про товар,Середній,Viber,Закрито,10.0,1439.0,3.0
4264,6551,2023-07-13 15:00:00,Повернення,Низький,Chat,Відкрито,,,
4265,12336,2022-05-26 18:00:00,Інше,Високий,Telegram,Закрито,172.0,755.0,4.0
4266,9477,2023-10-12 15:00:00,Питання про товар,Високий,Chat,Закрито,169.0,732.0,3.0
4267,4133,2022-12-11 09:00:00,Оплата,Низький,Phone,Закрито,195.0,446.0,5.0
4268,11583,2023-06-25 02:00:00,Питання про товар,Високий,Chat,Відкрито,,,
4269,1942,2024-03-30 16:00:00,Оплата,Низький,Chat,Відкрито,,,
4270,2645,2024-03-01 10:00:00,Гарантія,Низький,Telegram,Закрито,103.0,1073.0,4.0
4271,3828,2022-06-23 14:00:00,Інше,Середній,Phone,Закрито,103.0,304.0,2.0
4272,3394,2022-04-17 13:00:00,Оплата,Середній,Telegram,Закрито,187.0,546.0,3.0
4273,13467,2022-11-12 17:00:00,Гарантія,Низький,Phone,Закрито,22.0,799.0,2.0
4274,5394,2023-01-18 02:00:00,Доставка,Низький,Viber,Закрито,76.0,730.0,3.0
4275,943,2022-02-26 10:00:00,Гарантія,Низький,Viber,Закрито,100.0,929.0,4.0
4276,11598,2023-03-12 12:00:00,Інше,Високий,Email,В обробці,11.0,,
